accx,accy,accz,label
0.3927,1.7383,-0.4056,3
0.3405,1.795,-0.4981,3
0.3571,2.0076,-0.5574,3
0.2756,2.0994,-0.5452,3
0.1028,1.9203,-0.4074,3
-0.0487,1.8832,-0.3006,3
-0.0646,1.7584,-0.1575,3
-0.0353,1.7541,-0.0199,3
0.026,2.0012,-0.0437,3
0.0242,2.1163,-0.0965,3
-0.0677,1.7037,-0.0301,3
-0.0925,1.6247,0.0072,3
-0.2186,1.2733,0.1467,3
-0.216,0.8099,0.3866,3
0.004,0.5835,0.5931,3
0.004,0.5835,0.5931,3
0.0156,0.6357,0.5322,3
-0.1134,-0.0126,0.6615,3
-0.2952,-1.8111,1.0121,3
-0.1854,-2.7607,1.1091,3
0.0214,-2.6448,1.116,3
-0.0011,-2.1124,0.9895,3
-0.1456,-1.5338,0.6523,3
-0.3751,-1.5592,0.6121,3
-0.4101,-2.5337,0.4125,3
-0.3271,-2.8206,0.2143,3
-0.2823,-2.6794,0.1415,3
-0.1909,-2.101,0.0795,3
-0.0259,-0.6093,-0.3627,3
-0.0811,0.2801,-0.57,3
-0.1146,1.1917,-0.7541,3
-0.1889,1.5692,-0.7966,3
-0.1918,1.6244,-0.8054,3
-0.1667,1.659,-0.8314,3
-0.0263,2.0527,-0.8782,3
0.0089,2.7542,-1.0125,3
0.0089,2.7542,-1.0125,3
-0.0561,2.6644,-0.8079,3
-0.1798,1.9867,-0.5639,3
-0.2974,1.646,-0.3568,3
-0.3272,1.6209,-0.2975,3
-0.3373,1.6578,-0.3367,3
-0.4648,0.8764,-0.0358,3
-0.5201,0.0868,0.2039,3
-0.4441,-0.351,0.1736,3
-0.3927,0.0019,-0.0331,3
-0.4789,-0.1949,-0.3698,3
-0.7589,-1.2771,-0.4319,3
-0.8008,-2.1921,-0.4866,3
-0.7735,-2.4878,-0.3766,3
-0.509,-2.1934,-0.362,3
-0.509,-2.1934,-0.362,3
-0.4103,-1.7811,-0.395,3
-0.6105,-1.5746,-0.3541,3
-0.7208,-1.6117,-0.1931,3
-0.7523,-2.0067,0.177,3
-0.7303,-2.692,0.4161,3
-0.6297,-2.3006,0.5999,3
-0.475,-1.3406,0.373,3
-0.2975,-0.76,0.3271,3
-0.0451,-0.5235,0.1294,3
-0.0451,-0.5235,0.1294,3
-0.0844,-0.0948,-0.018,3
-0.0931,1.133,-0.1865,3
-0.1957,1.7999,-0.4168,3
-0.1235,2.1459,-0.5022,3
-0.0973,2.1967,-0.4981,3
0.1322,1.5756,-0.4012,3
0.2117,1.4086,-0.3243,3
0.1647,2.0908,-0.4282,3
0.4196,1.7773,-0.4242,3
0.4196,1.7773,-0.4242,3
0.4151,1.4814,-0.2539,3
0.4773,1.2056,-0.0932,3
